2927,Was not working properly after 2months
2928,It's not working...
2932,Worst product
2934,It is so good and stylish ........luv it ??????
2935,Bahut hi ghatia product hai ...
2937,nooo
2939,Nice
2940,Watch binder is broken
2942,Very bad
2947,S its same as n picture
2948,Got problem very soon
2949,Good product
2952,i didnt like the quality of this product
2954,WOrst product
2956,Ok
2958,Dashing watch
2961,This watch is very nice
2962,belt quality is very poor.better not to pefer
2964,Worst product.
2965,GOOD]
2971,Not good the band is tearing
2978,Fake product the three small dail shown doesn't work at all ...n its too large
2981,The straps have already started to chip off.The quality of the straps is not at all good.Didn't expect this from Amazon.
2982,Bad choice. The hands of the watch are loose fitted and came to out with in few days of usage with in its warranty period and it is still in warranty period of 1 year when i called up the retailer the gave lame excuses in the initial days and then just refused to be retailer . It's really annoying to deal with such products .
2983,Worth the money . The strap buckle is a little on the delicate side . Other than that the watch works fine and is the best in this price range .
2985,Received different color ....
2988,Manly watch....But displayed as female watch. Nevertheless looks are good
2990,Watch is good for daily use but its battery life lasts hardly for a week
2991,Normal product but worth the rate
2993,Had to return it same day as it did not work at all.
2995,very bad
2998,nice watch superb first ill se i dont like but than ill use i very satisfied for these products i love these watch...????
2999,The belt strap color has already faded in 1 use itself. Not at all as expected! ??
3001,The watch isn't working properly and it has just been a week sinceI received it. I need an urgent replacement of my watch.
3002,Just aftr using it for a month....watch stopped working and also the inside designs is not in good place
3003,Received a defective product!! The watch doesn't run only.. Wasted my money should have opted for a different seller.
3004,Not a superb deal with all plus points because of the low quality strap and to worsen the thoughts of buyers the watch doesnt work and the duty to put the battery within the watch is on the customers though they give us the battery thankfully.Giving three stars only for the great and stylish dial otherwise a big no no deal fo me !!
3009,Worst product....very low quality
3010,We cannot expect more than this in this price range. They provided a cell separately which I didn't like. Dial is good but strap doesn't even bend while wearing watch it's very hard and cheap material .I don't think it will last long
3016,I ordered for my friend this product is awesome but the gift packing it upsets me the msge was not cleary displayed
3017,Good.. Dial is a bit big.. But is good change
3019,Just bought two days ago.... Light weight but a bad quality ......dont buy .....
3020,Very poor product.Absolutely cheating.It is not working.Buy it fastly if you want to waste your money . . . .
3026,Donot work properly but looks good
3027,This is the worst product I ever bought from Amazon
3029,Received in white color.. Disappointed ??
3031,I want to purchase this watch but there is no option for dial selection pls suggest.
3037,Watche was nice but dail was so big quality was ok
3041,Worttt I got the different watch
3042,NYC watch
3045,2 stars only for dial .belt quality is very bad and cheap.
3046,Quality of watch is not good
3048,After using two three day.. It become stop... Don't west your money
3049,Product is good
3050,A
3052,Cheap quality
3053,I like it's front picAnd I dislike its band and the watch is too big.
3054,When we received this watch
3057,Watch is looking good- but the quality of strap is not at all good- think it will soon get damaged.Better not to buy- rather buy branded watches.
3060,Bad product . Could not get started easily . Had to go to a repair shop to get startedPls don't buy it
3061,Would give an average rating for the watchIt's MRP can never be 2000 as its mentioned it's fake. The quality of the belt is poor.In pic it has a rich look bit not in reality
3062,First one stopped working within 15 days then I replaced it.but next ones clip is too tight that I have to take help of some one to tight the clip
3065,Belt is very light... Should be bit strong.. shine is good..
3066,quality is worst
3069,Average quality
3070,Very poor quality and damage product
3071,Looks good. Quality of chain could have been better.
3073,Steel finishing is not good it harsh on skin
3075,Simply good
3078,Look like so good but So poor qualityDon't buy
3079,The strap was pathetic.
3081,Watch is good condition. but one side strap is loose always it gets open automatically
3082,1st moment was stop second time little bit glass was scratch
3083,disappointed with product after 1 month mall function start
3087,It's worth for prize and looking good
3088,Good
3091,The product was quite different from the selling picture ..And packing was not good ..
3095,Product was having cracked dial
3098,High cost.. look like plastic box.
3100,Heavy in weight
3103,the chain is not quality one. it broken immediately after i received
3104,very bad quality as it is offering very low quality stuff
3105,Quality is very badDon't buy this productVery bad
3109,Nice but heavy
3111,Waste of buying .it's not working i bought it just two months back
3112,It's not working proper and battery was dead. I'm not happy with this product.
3116,Chain quality not so good
3118,Dailvery thinkMy wife didn't like so returned
3121,Original price state 2499 but actually it cost not more than 249... Poor quality
3124,Very bad product
3125,The strap was broken
3136,Product is ok you can use it ... it’s good
3138,Good product good looking
3141,I want refund this watch I have purchased in 550 and now it's price is 500
3144,Poor quality
3145,Worst product inside of mechin dublicate
3149,Worst productCheap quality
3153,Waste
3159,Chain quality is very poor.
3161,GoodAnd best product
3163,Not bad
3164,It's look so so but the inner colour is not pink . i am not satisfied
3165,Worst.
3166,Good prodct
3167,Waste product
3178,Nice watch
3180,Disliked
3184,I recieved a empty box of watch
3192,Good
3195,Look is very nice and was okay for one month. Now the polish on the outer surface started coming out only after one month's use.
3197,Nice one
3199,The watch was damaged
3201,Not as expected
3205,Bad
3206,Today i have not got watch in timely.
3208,Average
3209,pretty watch .... ??sining lots
3210,Not good size is borade
3212,Worst product
3213,It is not worth... My money is wasted... It stopped working on the next day...
3214,Worse product. Looking good to see but first packing was so disappointed. Box is like scrap. Most importantly watch’s materials like worse than garbage.Plz don’t make fool. Go to another store.
3216,How to wear it . It has no lock system
3217,Not working after 1 week disappointed.
3219,The strap got black in colour within a month. Its not stainless steel. U get just what u have paid for. This is not a discounted item. It just worth only Rs500/-.
3220,Beautiful watch. But time always need to be corrected.
3221,Beautiful and sleek in design . Durability is in question as the wrist band of it had broken within a very short period ! One may go for the item considering its look but at one's own risk !
3222,Even 100/- watch also good storage box. U gave wrost paper board box.Dail colour also not super.
3224,Cheap quality
3225,Quality is not good as per brand and Amozon will loose trust from customers by encouraging this type of things.
3226,Not value for money. After using 3-4 times it becomes copper colour and looks bad.
3228,Very cheap product. Not value of money
3234,Its good but color starts fading away within a week. Size is also big and no option to adjust its size.
3235,Watch is good well packed.. But it's not white in display.. It little bit blue which not attracting. I'm not able to lock it. Can I any one help me through it?
3236,appears very cheep product
3238,Quite loose. Otherwise fine.
3240,Good look but average quality
3241,Good
3244,Good
3249,Bad
3251,Not fit...
3254,Good
3256,thik h bus
3258,In just 18 day's it stop working.. means just wastage of time n money
3261,Actually I cancelled this order due to some reasonBut its really good to see it
3264,it’s not working maybe battery low i want to check it first then i will return it
3267,Not bad.
3273,belt gets damage quickly.
3275,poor
3277,Poor
3281,Color fault very bed experience..
3287,Waste material
3288,The coating faded within a week
3291,Bad
3292,Bad
3293,Very cheap product
3294,Ost product......Quality is very low
3299,Okay.
3300,Good but colour soon go
3302,Nice
3304,Dilivery boy he chared more than product price and he went wothout saying anything and no sigh no proof of dilivery
3306,Okay
3308,Average product
3309,Worst
3310,Good
3311,Don't buy
3313,waste product
3314,Ok for few uses.
3315,Not value for money
3323,Not bad but also not vry gud.
3326,Good
3327,Dislike it because of price. Its price should be 100 rupees
3328,It's pretty good looking but cannot trust its life since it seems to cheap
3333,It's not good bcz after receiving its dial didn't workIts hands...broke down inside
3335,??????
3337,Too small
3339,very very poor quality
3342,It is not working regularly.You haven't given a cell in it.
3343,not bad
3345,Looks similar quality of machine is too poor. Stoped working in 2 weeks.
3346,Not good productLooking photo is amazing but this product is cheaper quality
3354,Its not working waste of money
3357,Broken products
3362,I replace it two times after receiving defective piece.
3363,Cheep product.
3371,Very bad look like kids toy never buy
3379,The colour got changed after 2 months. The steel was not at all good.
3384,Avvarege
3385,Dail is small on the hole it’s good
3389,Average object
3393,Very bad quality
3396,not good as expected
3398,It s simple.light weight..but looks like old watch
3400,Bad Product
3408,The product quality is very poor...I'm not satisfied ?? with Amazon....
3410,Good
3420,Not good
3421,Average product
3423,Dull finishing
3425,Looks pretty but damaged piece
3426,Not Satisfied.Looks Like a Rs.200 Watch
3427,Not worth it
3438,China
3439,The polish is now coming off
3440,Good
3445,Very low
3446,Watch dial is too smallNot as shown in selling time
3447,It was not working when I received it
3448,Not working.. Not up to the mark
3449,Good
3452,I think products quantity should be better..
3456,Fake material
3460,Like
3462,Good
3473,Within 6 months watch stopped working.
3477,Worst product
3484,Not so good my expectations
3486,Nothing to write home
3491,bad
3499,This watch just worked for three months.
3504,worst machine
3508,Dislike
3519,Low
3521,Nice watch
3522,Product broken very worst
3525,Item is just good
3533,Not working waste of money
3536,I heat citing for this
3539,Bad quality easily broken
3541,Not working at all
3545,Not good. Getting itching
3547,I GOT AN EMPTY BOX.
3550,Terrible
3551,Average product
3552,Worrest
3555,Nice
3556,Like very much
3562,Colour defect
3566,Good product
3575,Good
3579,Not Working
3589,I like it
3594,not good
3604,good
3622,Ok
3623,Good
3629,beautiful.!
3640,Average
3653,Underside of the watch chain silver coating fully spoiled and changed to copper colour. It is not stainless steal. It is the worst piece.Why are u cheating the customers. Will u refund the amount.
3657,Worse experienceMachine use in watch is duplicateIt stop working in only 4 months
3659,Packing of this watch is so bad.other wise the watch is not that type what I have thought to see...
3662,Good watchQuality is okNot superbOk type
3663,Didn't use since it was returned.
3668,Defective prodict received
3673,Worst watch.!I am really dissatisfied from this pathetic watch.
3681,Looking very beautiful quality good
3683,not worth for this price.
3684,Quality doesn't match with the price
3685,Not as expected
3689,Watch don't worth the money .....it looks OK OK nd the watch is very loose no adjustment is provided its so loose tht it falls from my handAm upset
3693,I give order in lightning deal at 599 and payed 699... at sale amount. Looks so good but lock was damaged and this is not good as i think.
3694,According to price watch is not worth; seems like good enough but once received it not satisified with the expectations
3699,The watch looks so cheap and worst quality. definitely not worth the price. no better than those 100 rs watches on roadside
3701,Poor built and cheap looking watch. Not a good idea to gift it. Chain opens up automatically. Hardly used 3 times and it started showing such signs.
3702,Watch works well... been months now since I had it..didn't need any repair yet... front side...very nice....back side...changed to brownish color...after use...
3703,Product to bakwas hai aur paisa bhi waste time waste shop main jakar khud lena chahiye taki paise ki value aur product me difference decide kr sakenge
3704,So nice and so good..very satisfy
3707,I had this problem with addic watch..looks beautiful but stopped working the next day itself
3708,Bad quality products . After using 1 time the blue diamond remove from watch. Pls don't purchase this type of quality watch
3711,Its not working. Cheap quality. Pls dont sell this type of itoms in amazon.
3713,I am paying for gift product but do not give me wrap...So this was false option... Tick on gift wrap....!! I am disappointed ...
3714,Sober looking. good watch
3722,Not a satisfying product and the text was not printed properly in a gift item please fo not buy this product
3724,Delavari boy bad
3726,Boxs light damage
3731,Too small. Beautiful design bt not full satisfaction about it.
3735,The watch is damn beautiful but the lock system is defective.Kindly help.
3736,quality of the material not good for the price range....
3738,Normal Product. But all over good
3744,Bad deal for this price price is too high quality is ok ok
3746,The glass got broke only with slight pressure - poor quality
3756,Wrost product.It stop working in 2 days.
3758,Reasonably a good product.
3759,Nice product
3760,Polish is not durable .. not good
3761,Not bad....
3762,Price is high for the product....
3763,waste
3764,Dial case not working
3765,Product is k but very very worst packing
3766,Ok product in 499 RS..finishing is not good..
3767,Very bad product don't buy
3774,Bad
3775,I downright sucks.
3780,Dissapointed??
3784,Not working
3786,nice
3794,Bakwas
3802,Warast
3804,Nice
3805,Just ok.
3806,Bad
3809,Its looks very cheap product! Belt is very bad quality.
3811,The watch literally doesn't work.. not because of battery but some other issue which isn't repairable. Tried returning it but Amazon won't accept. Disappointing.
3812,The watch is same as it shown but can't hit my expectations because the quality of this watch is very bad it's a waste of money for me.
3814,Look wise it's good but it's not that attractive as shown in the display . Rose pink colour of the dial is golden . The quality of the belt is low and can be damaged due to rough use .
3818,Watch is good but colour is different from displayed picture.. if u want proper dark blue colour then don't go for it.
3820,Watch is good but colour is different from displayed picture.. if u want proper dark blue colour then don't go for it.
3822,It's OK type of watch...But does not look like women's watch..
3823,This is very cheap product...it looks very beautiful in the demo picture...but after delivery I came to know how waste quality it is... Please don't purchase this type of items...
3824,Very cheap watch and its not so premium as much it shown in picture
3825,Bekar .....Do dino k baad hi bandh ho gaya... rubbish at all....
3826,very bad quality product. even the colour we received was different. dont waste time and money.
3827,I jst received my order of wrist watch.. Bt m not satisfied with my order because that wrist watch is not working.. Watch cell is dead.. So what can i do. Pls help
3828,the quality of this watch was pathetic. Not at all satisfied with this..I lost trust on Amazon after this.
3833,Reached on time...but the watch is not as classic as we see in the photograph
3839,Does not even work.
3840,This nice products. But this war was not bad. This nice colour blue . Copper colour metal colour didn't remove .this products not bad
3841,Very bad quality.. Product is also torn out.. Waste of money plz dint go for it
3843,Ok ok
3844,Poor quality product will never do the mistake to buy it it’s band always breaks
3846,Good
3847,Ok
3848,Look like cheap
3849,The colour is totally different from the one shown in the picture. Its an electric blue colour. Very misleading description
3851,Quality is not good. The strap would worn out within a month I hope. Packing was good
3852,the quality of the product is horrible . did not expect this kind of a prod from Amazon. really disappointed
3853,Really bad product... I never shop any electronic thing from the amazon ...really disappointed me.....????????????????????
3854,Your product is not working.....I want to return your product minute and second hand of this watch are not working
3858,Very nice
3859,look good but not working ... its stop within few days
3860,??
3867,Watch Good But Is Not Working...Machine And Cells Are Both Waste
3868,Colour is not same as in the pic..
3870,Worrest product
3872,Ok
3873,Color is not as same as in the image show on amazon.
3875,Not use. Genes watch not working
3876,Looking nice .
3877,color is not dark blue street type
3878,It's bigger in size...not good
3885,Quality is not as expected.
3886,Boring to see this again
3887,bakvash
3888,Waste of money
3889,Quality was ok
3891,Looks cheap
3892,Watch not working... I am very annoyed angry with your product... You should not sell the product which is not working...
3893,Avarage watch.worth for money
3895,From day one it is not functioning seen attached additional battery and replaced worked for a day now manually change time
3899,ok product
3903,The watch stopped every 15 mins.Feels very light and cheap
3906,low quality glass broked easily. poor straps.
3907,Oops... it's not suitable for girls...the colour is also not good as shown in amazon
3910,Guy's don't buy this watch after buy in side no bettry
3911,Very cheap quality watch. Waste of money. Very sad with the product.
3915,Not nice only 1 month I used the belt was not good
3916,The straps of this watch is not good. It is a bad quality product.
3918,Nice product but rate is too much
3922,Looks good but it's not working after two weeks
3924,Watch is not working after 38 days of purchase.
3925,I will return the watch it is dial was broken dear customers. Please avoid the purchase. On Amazon
3926,Quality is not good at all. Belt and dial which is shown is different and cheap
3928,Ugly looking watch
3930,It's was not good
3931,Not a good watch to buy as colour might change. I had experienced a horrible time with this watch
3933,Ok goot
3934,A good product. But the colour is little different than the one shown in the picture
3938,cheap quality
3939,Watch is not working at all.total waste of money.
3942,I like this watch very much is a very goood quality watch
3946,Good
3947,I don't like machine work. It's too cheap work
3950,Poor quality.
3952,I have bought two watch but I reviewed only one item and mu payment has been deducted
3953,Overall is good performance.
3955,Good product
3956,Watch band quality is not good.
3958,Product is not work . i don't like product
3961,Whatever we paid for this watch is waste.
3962,Itss a cheap one.. I wasted my money
3965,Not good
3967,Strips of watch are of very bad quality
3970,stopped working after few months
3972,The strap broke as soon as I put it on
3973,Ok
3974,This is not good .It was not working properly.
3975,Bekar ki watch h yrr jb opn krii to pele se hii khrab thii
3979,Worst... ordered 5 but only 4 in package.
3980,Hello My watch is not working and its in under warranty what to do ?
3983,Weste of money
3992,Very third class product. Please don’t buy.
3993,No quality
3996,Decent
3998,Its good
3999,Bad material ????
4000,Really cheap quality
4002,It is good for money
4003,Soo good
4005,Waist of money
4007,Watch glass is Brocken
4008,Dislike
4010,Nice
4012,Nice comfortable for wearing
4014,nice....
4015,Money West
4026,Color n strap looks splo cheap
4029,Very bad product
4030,Everything
4031,bad
4032,Bad product . Not working don't buy
4033,It seems to be bigger but it is really so small
4035,Dislike
4039,Good
4040,In like this watch it is not branded
4041,Nice
4043,Please don't buy it
4047,Not match given details. Bad quality
4048,Watch is not as shown in the pic. Also the quality of watch is very low
4050,Bed product....
4051,Not very nice ..but looks good
4053,Abhibtak refund nahi hua
4057,0:210:00This video is not intended for all audiences. What date were you born?JanuaryFebruaryMarchAprilMayJuneJulyAugustSeptemberOctoberNovemberDecember12345678910111213141516171819202122232425262728293031201920182017201620152014201320122011201020092008200720062005200420032002200120001999199819971996199519941993199219911990198919881987198619851984198319821981198019791978197719761975197419731972197119701969196819671966196519641963196219611960195919581957195619551954195319521951195019491948194719461945194419431942194119401939193819371936193519341933193219311930192919281927192619251924192319221921192019191918191719161915191419131912191119101909190819071906190519041903190219011900SubmitAdobe Flash Player is required to watch this video.Install Flash Player
4059,Worst watch don't buy
4061,worth
4064,Not so good
4065,Bad
4068,It doesn't suit for ladies instead it suits gents
4069,Bad product not worth buying
4070,Nice product of watch
4072,Bad
4075,According. To price OK
4076,Duplicate product
4077,Good watch
4078,Watch is not working properly
4080,Good.
4081,Third class product.
4082,Very bad
4083,It's not same as shown in pic really awful
4084,The watch is a duplicate time piece.
4086,it is ok
4089,I didn't get my expected colour
4090,Worst
4098,Watch is attractive but its strap buckle is silver in colour.
4100,The product shown in the picture is not the one received.
4101,Its got a jumbo dial. Although it looks pretty but if you are slim then you might want to have another choice. However it will fit for those meaty wrists.
4105,too big for women's hand
4106,It's such a bad product... Now it is available for 279 but i bought it for 399.. It was also broken.. Looks cheap.. The belt is made of a very cheap material and was partially broken
4107,ok
4108,Not working properly...it shuts down automatically otherwise getting 2 hours late...I don't know what to do...Can I return it...?
4110,The time isn't working... I set it many times.. Still it stops and after half an hour it works..
4111,good product but not satisfied
4112,Watching is not working.....stap quality is poor....
4113,product is not good
4114,Not working properly????
4116,On d vry first day it's break down lyk diz...disappoint ??
4118,good
4119,Colour of watch is different from what is displayed on Amazon. Its light blue rather than dark blue.
4121,Product is no where close to what images have been put up. Also poor quality of strap.
4122,not good
4123,Not happy with product. Received damaged product and strap is soo good.
4126,This colour is like villagersDial is awesomeBut wrist band is so cheap
4128,It is not at all a good product. It's needles are stucking each other and will comes to stop rotating. Useless one...
4129,This product is not working so i want to return this product because this product under guranty.so plz return it
4131,Not good
4132,Guys it looks good but defect is that the belt holder is not took strong
4134,Two time return deffective pc found
4135,not even worked for a day. war is very worst quality
4136,Can men use this watch?
4143,Product was not good...watch is not working condition...I want my cash back.. kindly replace this product..
4147,Watch is very good but the cost of watch was very high
4150,The crown doesn't have middle and in position both are same it doesn't go any deeper in to the watch and it changes dates and day when you accidentally touch and i don't have time to replace it and i need to travel alot so it is okay for money for some time but the warranty address is gmail and not a website how do i get warranty ? It is an okay product
4151,It is exactly as shown in picture. The Roman Number 4 is IIII LINES.
4152,Ok
4154,The product is ok ok there was dirt inside the glass and white color was smudged on the dial
4160,Worst quality.... Not even worth ?1. The glass broke on first day itself. How can it be so brittle. won't recommend it.
4162,Watch is good looking though the glass is very easy to crack so you have to be very careful as its is easily broken
4175,It's a cheap quality product. Don't buy this.!!!!!!
4176,quality is good but the date and days are nonfunctional!! you have to change time to change the date and days
4177,Very good watch
4179,Very poor quality... This is only Rs100 watch
4184,It is not water resistant
4186,Demand Golden send pinkQuality is not up to mark as mentioned
4194,Not Finish to proper typ .. colour r not good like old watch .. band r not good
4197,This is a good product but it glass is easily cracked I have experienced
4201,GOOD LOOKING POOR QUALITY
4204,The product was as expected. The quality is very nice!!!!
4209,Looks very good but after 15 days it's stop working
4212,Didn't last long it broke within a month
4213,Don't buy
4214,I bought this but its date was not functioning
4221,Good product I like it..
4227,This watch's quality is third class
4230,Straps are not worthy. Overall OK
4231,Date and day not working
4233,Dislike very bad return policy
4235,Good
4237,Very bad product
4238,I don't like this watch
4243,Cheap product
4244,Nice
4246,Dislike
4247,Nice product
4258,Overall watch is good but date functionality is not proper. It has only 31 days of calender not of 30.
4261,I bought this watch. It was really good . But if it's glass color is blue then it shines more better and looks cool.
4266,May be coz I don't like watches very much
4268,I like this watch...This is a stylish looking watchThe watch also so handy and simple to wear.
4269,Weight less ..Finishing not at the mark..still this range product is good..
4278,Not very happy with the purchase. Expected a better looking watch that this. Kept it just because its from a reputed brand
4280,i have ordered blue belt and black dial but i have received complete black color
4289,The watch stopped working after a week. had to replace the battery. there was no battery lock hence must be in use for a long time. overall good looking
4292,Nice product and quality
4293,Full of plastic body . I expect that metal body this watch not worthy of 555 rupees .don't disappoint customers
4294,Not recommended
4299,Not real as pic. Slow delivery. Changed battery 2 times. Used for four months and its dead. Not recommended
4302,Quality of this watch is cheap and look like other cheap watches
4305,Colour so different as shown in the product picture....I expected dark variant aqua green colour....but I got this in sky blue colour....
4312,Expected a medium sized watch but when arrived was really small. Many had asked me whether its kids watch..
4316,Looking wise not match as per photo..
4320,Not working within 1.1 year
4328,Very bad product not authentic..After 1month watch is not working
4330,It is very bad watch also the packaging from amazon was damaged the box was broken and the watch was scratched
4338,It's nice watch. I purchas this watch for my daughter and she like it.. I am happy
4339,plastic watch...but its ok for daily use
4341,Good product for women
4342,Bakwas. 555me thug liya h. Matlab kuch b yaar. First time mangaya yaar. I am really disappointed
4345,It looks nice in pics but actually its like kids watch.... so pls buy this for kids not girls or womens.
4346,Very worst product.. Looks like a toy watch .Inspite of feedback and comments given by others I thought il go for it.Very disappointed.Just closed it the amount I opened the box.No warranty
4347,Very worst... Received a damaged product. Looking dull and old.
4352,Worst . Worth wasting the money ! Absolute dump product by sonata . Never expected
4356,Okk okk
4362,My watch is not similiar to the picture as shown in site...
4363,Different from the given picture...the very worst product I have ever bought
4366,It only looks gd...but in reality it is just like a toy sort of watch......not gd at all
4373,Not good
4375,Worst product..it doesn't worth the price even.looking poor n old
4389,It looks like child watch
4390,Waste
4391,Strap get dull with in one month
4392,Toy watch
4393,Worst not a quality one.. Don't get it it's an kid plastic watch
4398,It stopped working after 2 days even after changing the battery
4399,It looks more like a kid's watch.
4403,Very bad
4404,item looks OK. not worth
4405,Disappointed...
4407,Don't buy
4411,The seconds hand was broken
4415,Budget friendly bt d frame of dial is not so gud
4416,It was of different color.
4417,Stopped working afer 2 days of usage
4430,Not as expected... Ideal for Kids..!!
4440,Weast of money for
4443,dul watch ever
4445,Not worthable price
4454,Worst products don't buy
4457,Very poor
4461,Not that gud as expected... waste of money
4462,Dial looks very low quality and belt is also very bad. Just like kids belt plastic. Waste of money
4463,Second hand is broken
4469,Not worth for money
4473,Worst
4486,Bad quality
4488,Bad product
4495,Not happy
4496,too small
4497,Not good
4503,Good
4514,Dial was very small. Good for small kids
4515,Bad
4516,ok
4518,it s okay
4520,Good watch
4527,Not as expected..... could be better!!! but is good price worthy.....
4528,No warranty card n it was very old
4530,Not good and it was not running when i have recived the product....
4531,Hideous plastic look. Seems just like a toy watch. Can't recommend.
4533,3rd grade product.
4534,the strap is worst its looks like toy watches nd looks quite dull......
4535,It's not working it's dabba
4536,The watch is not running
4537,Poor quality
4538,Nice received exact what's shown..
4544,Nice watch
4545,Dnt purchase... very bad quailty look like a toy watch..
4553,bkbaas
4554,Not as so good as in pic
4558,the product is not in working after one day.total disappointment
4562,Not bad
4563,my experience was good
4571,Yaa I found that the watch was similar which I was expected .
4577,Nice
4578,Call me back
4580,Good quality and nice product..
4583,Good.
4587,Very good stuff
4588,The Sonata box was totally damaged when i received the package IDK why! But the product looks cool but Smaller in size than i expected.
4589,The actual image differs in Real perspective and hasn't met the standards !!! even the design and strap doesnt hav excess and its a very ultra slim piece and its too the worst product offered by titan and fulfilled by amazon
4591,Not as expected but nice???? ?? ?? ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? ?????????? ?? ??
4592,Poor quality..look like a kids watch..
4593,Didn't like the watch...its very kiddish..in photo it looks big but in reality its very small like for kids..I returned it back
4594,Very worst product from sonata expected functioning upto 1 year but after six months the product stopped working...Bad product from SONATA don't know how n where to claim the warranty also
4595,Wrost product don't buy I was returned
4598,Very bad the item is no still received....... Its been 2 years now
4601,But very bad product..
4605,Product is smaller in size as I expected
4606,When I get this the watch is not running it was dead
4610,One of the waste and fake product ever... Please don't buy.
4612,Ok
4616,i ordered sonata watch. after a week it stopped working... i hate amazon service..
4622,i boght this my fiance .. but after 1 week of parchacing this is stop working....... so next time if i want to buy anything online ..i need to think about it..
4626,Back of the watch is broken and does not fit while assembling waste of money dont want to return coz its simply time of waste
4627,You can get it on road...It's worth of only rs 60...Don't waste your money
4628,Very bad productDont buy
4629,Bad quality. The wrist chain lock didn't open. A complete bad score in craftsmanship. The watch looks good otherwise.
4630,Please don't buy it. Terrible. Looks nothing like product photo. Hook is too tight.
4633,Battery is not working properly even after changing the battery
4634,Its look totally shineless and different from picture....
4635,??
4636,The lock on the chain was faulty and could not tie it on the wrist.
4637,Bad
4638,Cheap quality and not good
4639,very 3rd class watch waste of money
4640,Considering the price range the the quality is not worthThe finsihing of the product is not so goodI dnt recommend buying this product waste of money..!
4641,Not bad looks nice but quality is not great .Quality is equal to price fast delivery nice packing overall good
4642,Not so cool look
4643,The quality isn't good as I expected
4645,Style n look wise good. But dail was not seen clearly for time. Too small n no identifiers for showing time. Simply plain inner look which was not rapid time recogniser.
4646,I received unfinished product.lock is not working. It's cheap product n I'm disappointed.
4647,There was manufacturing problem.There is no flexibility in chain .it's hard to wear.just bad product
4649,I ordered this watch second time but it's looking old so I change this item
4652,Ok
4654,Very Bad item and ordering is waste or time.
4660,I think this is a value for money product
4663,No as good as in the image
4664,The hinges of this watch is not moving at all.i am not able to wear it.waste of my money.how to return it.
4665,Not bad
4666,The watch is pretty ok. But little different from shown product.
4668,Please don't buy it's a waste of money. The quality is really cheap and finishing is pathetic.
4670,Too hard to open the lock
4677,Ok
4680,When was open my box I found the watch front glass is opened. I can t use this watch unless I will sent the watch to nearby the server center for further rectification.
4682,My product came without a battery. The whole internal mechanism had to be removed and replaced and then a new battery could be put. It is daylight robbery
4684,Product can't be used . it's chain broken. What can I do?
4692,Didn't liked it
4694,Not even used single day
4696,Average quality price is very high for this products guality
4697,Looks like a dummy one
4704,Seems to be good and worthier and also a guaranteed product...
4705,i m honestly dissapointed . design looks good on pictures added here . it does not seem good in real.
4706,Worst product. It was working fine just for a week. Even the turn pin got loose and we lost that as well.
4707,Not tested for water resistance
4708,I received damaged product widout lock .finishing looks very cheap.not recommended
4711,It is a matter of concern that the product delivered to me was totally defective. The watch is not working and the adjustment nob is not functioning. Please sent me one of your person to repair it or replace it immediately. No star has to be given but given one star as there is no option for that.Srijit Sinha
4712,It is not that much beautiful in phone its sizes is big but in box its very small and its look like 100rs watch don't West your money
4713,Looks good and fine with price. But it's back cover is coming out. This watch doesnt have any water resistance
4714,Bad quality.. not as shown in picture.. dont buy.. looks like very cheap one
4720,No battery
4721,Got the damaged product. I recomand everyone not to buy this product.
4724,Worst Copy of Titan.
4725,Not a expected quality
4726,Waste within 15days watch is not working
4728,When I recieved the watch and opened with an excitement... It was broken. And I returned it back.
4731,nice look ..nice product
4732,Not even worth for 100 rupees. please don't buy it
4733,There is nothing in this box i was cheated
4735,I purchased the watch but one of the stone on the dial was missing and some were not placed properly. It looks odd when you wear it with such defects. Otherwise the functionality of the watch was okay.
4736,Today I got the watch but I'm very disappointed because the case is missing which is shown in the picture.Instead I got a plastic case that too a very small one that it hardly fits the watch. If you are showing the case you have to deliver it to.Such a disappointment.
4737,Watch is good but the packing box image which u are showing in add in Amazan app that is totally different so please share accurate information about the product before selling it's like fooling customer
4740,About item watches company wrote female watch but watches belt is so wide like gents watch
4743,Nixe
4747,The worst quality stops working within 20 days and polish faded n
4749,Cheap quality
4750,So so
4751,ok
4752,The watch is not working.. changed battery..still there seems to be an issue with it..
4754,Dey r not working ......so sad abt dat
4755,It keeps getting repaired every month. No value for product or money
4756,This is beautiful but size is large for me
4760,good product.... little finishing difference...
4761,Honestly it seemed like guy's watch
4765,https://www.amazon.in/dp/B00VA4G342/ref=cm_cr_ryp_prd_ttl_sol_12
4766,This is worst product.Lot of big size this product women not use this watch .weast of my money....
4771,The colour of watch is very dull not as shown in the display .......and I am very upset
4772,Horrible piece.its so bulky nd ugly
4776,Its chain is too big like gents watch I throwed it.
4781,Nice Product
4784,Very very bad.It is not useful for ladies at all
4788,IT IS OVERSIZED. IT LOOKS LIKE GENTS WATCH.SO I RETURNED IT.
4790,Hate it......not even works
4792,Color is little yellowish other than golden other wise great product at cheap price
4793,It suites for women not for girlsBut it a good product
4796,Build quality of product is wrost
4797,Very bad watch is not functioning
4800,very bad
4804,Watch case is not as per photo show. What to do for receive case as per add ???
4809,Bad quality
4815,I buy this watch but color is remove
4816,Not happy with it
4819,Not worth it
4820,Its chain quality is very poor
