1630,It's classy and sober....nice for day to day use
1631,Good
1632,Good
1633,Very good and appreciated
1634,Quite wellFull comfortable
1635,Good quality watch at low price. Happy with the product
1637,wonderful product looks exact like picture.Worth price
1639,looks nice
1641,Very good watch ..worth it ..n comfortable to wear..
1643,Comfort watch
1644,Superb. Worth buying
1645,Good quality
1647,Amazing thing
1648,i love it
1649,Good
1650,Good
1652,Good
1653,Value for money
1654,nice watch......
1655,Very nice piece as usual looks in the pic online
1656,Very nice Super.?? value for money. Comfort. Durability.
1657,Good product
1661,good
1662,Quite a luxurious look compared to its price
1663,I like it....
1664,Nice product
1665,I like this.
1666,Nice watch...I like it
1667,Comfort
1668,Good
1670,Nice
1671,Nice
1672,Nice watch.. Good for daily use.......
1673,Delivered as shown
1675,Was looking good
1678,Nice..
1679,Really a good one from amazon
1684,Nice one
1685,awesome product.. really i like it....
1686,Ty for giving a good products
1687,My sister like this product as a gift
1689,Superb
1692,Nice
1693,Nice
1694,Looks and works good for the price paid...
1695,NICE QUALITY AND LONG LIFETHANKS
1696,It's trendy stylish
1697,Watch is awsme but but band is not so nice
1698,Nice
1699,Good
1701,Nothing specific
1703,Good watch ..
1706,I bought 2 watches both are not working
1707,Same as in the picture.
1708,Nice looking beautiful.
1709,Superrrrr product value for the price
1710,Affordable product and good quality .
1715,it's a good watch.
1716,Nice watch i like it
1717,Nice product
1719,Very good looking watch
1720,Strap quality need to improve
1721,Nyc watch..same as shown in pictures
1722,Good
1723,Worth it
1724,Good Product.
1725,Comfortable
1726,Fantastic
1727,Great looks
1728,It's nice.... I like it...
1729,good deal ... Nice product
1730,Good product
1732,Good quality satisfied with watch
1736,Good product
1737,Very nice
1740,Yes like
1742,I like very much. Good product
1743,excellent watch
1746,Nothing
1747,i like
1748,Value for money
1749,Excellent product from Amazon
1750,Super
1751,Belt use are chep quality
1752,Nice
1753,In love with this watch ????
1755,Nice product
1756,Good product
1759,Nice
1761,GOOD PRODUCT
1762,Good product
1763,i like very much
1764,Worth it..
1766,Good
1767,Good & best price
1769,Nice watch..worth buying
1770,Best watch in this price
1771,Nice watch in this price
1773,Liked
1775,Very very good product
1776,Amazing watch
1778,Worth it. I just love it
1779,I liked leather strap
1780,Got what we expected.
1781,Super
1782,Good look Watch thank you Amazon
1783,Product is good in look. Quality is okay for cost you put.
1784,good
1785,????
1786,Looks good
1787,Nice looking
1789,Nice product
1790,Good
1791,Well
1793,Nice
1794,Good
1795,V. Good product.. .
1796,Product is good
1798,As it is expected
1799,Excellent
1800,Excellent
1801,I like it
1802,Very Good
1803,Good quality
1804,Value for money ??
1806,V nice ..stylish
1807,Average
1808,Very good watch
1809,Nice style
1811,Very nice good
1813,Simply superb
1815,Good product
1816,Good product
1817,Nice product
1818,Good product
1819,Good quality
1820,good
1821,Good
1822,Nice
1823,Nice
1824,Good
1825,Good
1827,Worth
1829,nice and comfortable
1830,Good
1832,Goodone
1834,Very good quality and value for money
1837,Nice watch
1839,Good product
1840,Good
1841,Good
1842,Good
1843,Nice
1844,Good
1845,Like
1846,Good
1847,Yes
1848,Yes
1849,Good
1850,very nice watch
1851,Nice
1852,its good
1853,Everything was ok
1854,Good product
1855,super
1856,Good one
1857,Very nice product
1861,Good
1862,It's good
1863,Super watch
1865,Good product.. Am happy
1867,Ek ch number.....
1869,Good
1870,Good
1873,Nice one
1875,Good product and on time delivery. Completely satisfied. Decent watch for this price and absolutely suits for daily wear.
1876,Looks and Feels good wearing.. worth the money.
1877,CUTE
1878,Fabulous very good product I like this product so much thanku Amazon.
1879,This watch is really value for money. Belt is of good quality.I liked it.
1882,Really Good !!!!!!!!!!!
1883,The packing was good and looks amazing on my hand. i recommend this product and its affordable and worth fot his price. It is also worth presenting for the dear ones.
1884,Nice product
1885,Looks very gud and gud quality also..thank u...
1886,Good product. Good buy in 399
1889,Good quality
1890,good
1894,Exact model and good material .. and I loved the product .. thank you amazon.. satisfied and well pleased with this
1895,Belt was ablosutly not satisfiedBut product was niceValue of moneyPacking Alison not goodWatch is safeMy mom was so happy
1898,I gifted it to my mom. she loved it. its stylish. And good packing as well. Happy with the shopping??
1901,Best quality product.
1902,Good
1903,Value for money.
1904,Superb Watch...
1905,Good
1908,Nice
1910,Good
1911,Comfortable
1912,Looking very good
1913,Good
1915,I like this brown wrist watch. It is worth for me. I recommend to every girl & women. Price is also reasonable.
1916,Value of money
1917,Great product from Amazon
1918,Good
1922,Good product
1925,Elegant look
1926,Good quality..happy to buy this product..
1927,Superb
1930,Just fine.....
1931,Gud product
1933,Satisfied with quality of productBit expensive but will recommend itTimely deliverywell done Amazon
1934,This is a value for money purchase Highly appreciate the packing. The seller even included extra battery in the box;in case this didn't work. Very happy with the purchase.
1935,massstttt
1936,I gifted my gf on her birthdayNd she loved itAwesome product
1938,Timely delivered... Good product
1939,The product was Good and delivered on time...
1943,Nice
1944,Good
1945,Nice locking watch
1947,Beautiful watch
1948,Good quality product
1949,Soo lovely
1950,Nice watch
1951,Loved it
1952,It's look good
1953,It’s amazing model
1954,Excellent
1955,Jhkaas
1956,Nice worth price. We r satisfied. With the product
1958,Good looking
1959,Valueable
1960,Good watch
1961,Nice watch
1962,Its good ..liked by everyone..thank you amazon..
1963,Very nice
1964,Nice look and fast delivery by Amazon thank you
1965,Very good with price and product
1966,Chhota pack bada dhamaka
1968,Awesome
1970,The product quality is good
1971,Nice
1972,Beautiful
1973,Good gift for loved one.
1974,Quite nice
1975,Value for money
1978,Good condtion
1979,Nice
1980,Nice
1981,Value for money
1982,Good
1984,I like this product
1985,Nice product very nice watch
1988,Great. Good quality
1990,Beautiful product
1991,Good
1992,Good
1994,Stylish
1995,Good looking
1997,??????
1998,Nice
2000,Reddy
2001,Really good
2002,Supar
2003,Good
2005,Nice
2006,Nice
2007,Good
2009,Nice
2010,Too good
2011,Nice look
2012,It's a beautiful watch. It was a gft from me from a spcl one. It goes well with every kind of dresses. So happy with this. And I am reviewing this after using 6months and still continuing to use it. Thank you ??.
2013,Recieved excellent product from amazon...good colour and packaging...definitely go for it without any second thought!!!!thanks amazon...
2015,It's really nice. I gave it to a friend as a bday gift and she is sooooooo happy about it.
2016,Good looking
2017,It's a very good product
2018,Water proof hai kya
2020,Nice
2021,Excellent ?? tq Soo much for Amazon
2022,Exlent
2023,It's really nice product as shown in the picture and it looks good as well. It's original sonata watch.
2024,First I was little concious about quality and looks of watch as some user have mention that quality is not so good....But after recieving them I came to conclusion that i have make right choice to purchase these sonata watches(as i purchase 3 at once) ...Quality seems very good and its sonata so no worry about anything.
2025,This is very Good Product Watch Color Is very Perfect and Watch Dial is a Cool Looking this is product low price are available Amazon
2026,Too nice. It looks beautiful.
2027,Good product looks stylishBut dial as paler than in d picture n band looks dark blue darker than in d pictureDial size is good overall satisfied with the product
2028,Good product with high quality belt and dial. You must try this.
2029,It is light weight watches suddenly if we see this like children watches some modification require
2030,My niece liked it so I liked it....Still working also
2031,100% waterproofValue for moneyBelt quality best pure HD transparent glass
2032,I gifted to my sister she loved it
2033,Lovely desine for under 15 age girls...
2034,My daughter like this watch so much
2035,Ordered for cute little cousin.. Beautiful..She is so happy...Value for money..
2036,I Like This Product. Gift For My Love. She is Happy after receiving this product.
2038,I gifted this to my gf. She loved it.
2039,very nice watch and very good quality and very good look
2040,Quiet content with the purchase! Product matches the description and picture given. It reached on time.
2042,Value for money and very durable
2043,Stylish watch for gift
2046,Good product.
2047,Purchased in Amazon sale....worth tonbuy in 500 only....it looks so beautifull
2048,Good watch. Go for it
2049,Value for Money Item
2051,Delivery package and product was good
2052,Very good...I just loved it
2053,Its good working fine . satisfied with the product.
2054,Excellent product
2055,Ok
2057,Good
2058,Gifted my little cousin she loved it..
2061,Value for money
2062,Bet for the price and comfortable and trendy
2065,Watch is very nice and delivery within 3 days at my pin code.
2066,Nice..
2067,Nice watch for the price range. Looks good on the wrist
2068,great buy
2069,excellent for the best price simply best super from tata
2070,Nice watchSame as in a pictureGood quality
2071,Awesome watch
2072,Nice
2073,Very nice product in this price. And my girlfriend like this watch she is happy now ??
2074,Nice
2075,Awesome product but sell Amazon more than price
2076,I like it. Best watch at this price segment. Design a little bit creepy but overall it looks good. My sister loves it.
2077,Nice product. Best under that price range and I recommend this. I bought this for my sis and she also loved it.
2078,Great gift
2079,i loved the watch its working soo good and as said its waterproof material am using it daily
2080,Good quality
2081,Nice watch
2083,It's ok not so bad.
2084,Gud
2085,Same as mentioned here
2086,Super watch
2093,Amazing. The person for whom it was bought loved it.
2094,Awesome Quality
2096,Ok
2099,Gud product
2100,Its good but little bit overpriced as per the product should have been less priced:)
2102,Rich look with shiny and sleek dial..Great color combo.Satisfied. Thank you!
2103,Good
2104,Look gr8.
2105,Good
2106,nice...
2107,Very nice product....
2108,??
2109,Good
2110,Best
2113,Sonata purple coloured watch is really looks good to my hand... its suite both saree and dress
2116,Very nice product
2117,Nice watch and really happy with the product.Thanks to the Amazon Team
2119,Good
2120,NYC one
2121,Everything is good but the colour is fadeTo compare the pictures
2122,Good
2123,Colour and quality is enchanting.
2124,Like this product
2125,awesome product ...
2126,Good
2127,Good product
2128,nice
2129,Ok
2131,Nice product.Value for money and less weight.I bought it for my sister.She felt good.
2132,Nice ??
2133,Good product
2135,Excellent watch
2136,Good buy for the money
2137,Good
2138,Nice one. Nice colour.
2139,Very good
2140,Amazing product
2141,Light wt & Value for money.
2142,Nice one
2143,Nice product
2145,Okay for the price u have paid.
2146,Looks beautiful and working good. Value for money
2147,Good one .. it's the same how it looks in the image..I liked it.
2148,Very nice product
2150,very good product
2151,Good product
2152,Next day delivery. Original product
2153,Nice product.
2154,Superb watch... My 9 yr old daughter loved it...
2155,Product was nice.delivery person demanded to come down to premises and collect from him..
2156,good. and simple for gifts
2157,v v nice watch...
2158,Exactly as described. Excellent quality.
2159,I gifted this watch to my sister and really it is too much good on this price
2160,Good
2161,Product is very good and it's look as siemler as it is.
2166,Nice product with good price.
2167,Good for childrens
2168,Nice watch
2169,I gifted to my sister she felt very Happy tq. Amazon
2170,Good desing and product
2172,As expected good
2173,superb... Looks very nice... I have gifted to my daughter.... Very nice....
2174,ThNk you
2175,Good
2176,IT'S A SUCH A NICE AND AWOSEM PRODUCT..THANX TO Amazon..
2178,Good quality
2179,It is a very good watch within budget... one can go for it... no prob since 1 year
2180,Best for gift ......simple nice and good
2181,The watch looks good and works well. It is a good buy for such a low price.
2183,Nicr
2185,its a nice watch for ladies but the dial is to small...but its ok working fine
2186,Excellent
2187,Good product in this prize range
2188,Good quality at reasonable price.
2189,Nice
2190,Light wait and decent kwality
2191,Super product.....worth the money ....super watch...
2192,A wonderful gift from my mom on my birthday.
2193,Expected size.thank you.
2194,Very good
2196,Good
2197,An excellent product
2199,Super
2200,Nice product
2201,It light weight and stylish
2203,This is for my daughter . She loves this watch and it's colour.
2204,Good watch
2205,Nice very much satisfied
2206,????????????????
2207,Superb watch
2208,Good product....
2210,Good in quality
2211,Just love it..!
2212,Quality
2213,excellent
2214,Same as show in figure.Awesome product
2215,Mast
2218,Colour is fantastic
2219,Nice
2221,Good style
2222,Excellent product
2223,Value for money
2224,Nice watch
2225,Nice product simply ??
2226,Nice product
2228,Good lookingI really loved it??
2229,Superv product
2231,I like
2233,Good Looking
2236,Good
2237,Good
2238,Good product in this range
2239,Nice watch value for money
2240,THe product is well packed and very nice
2241,Very good
2242,Sonata I 499 rs it's amazing dilivary in Only 4 days ok
2244,nice product..received after 7 days..same colour..
2247,Value for money
2249,Very good product from sonata!
2250,It is looks good as same as shown in picture
2252,Good .
2253,Gr8 bang for the buck
2254,Amazing watch
2257,Good
2258,I like the Product & the product is so fine.
2259,It's nice??
2260,Nice watch ?
2262,Very nice
2266,Excellent product. Timely delivered
2267,Valu money
2269,Nice
2270,Good product...
2271,I like the watch
2272,It's was good to me
2273,Colour combination is good.....
2274,Value for money
2275,good product
2277,Nice but havoc range
2279,Nice
2281,Nice product value for money
2282,Nothing absolutely good deal
2284,Plastic body little bit disappointed
2285,Good
2286,Stylish and branded.
2287,Good product
2288,Good product
2290,Nice
2291,Good
2292,Very gud product according to price
2293,Quality product. Still working perfectly.
2295,Nice watch
2296,superb!!!!!!!!!!??????
2297,God
2298,Nice but small daily.
2299,Nice watch
2300,Sema style
2302,Nice good looking and lite wight.
2303,Jst awesome...loved it!!
2305,Lucky to have a app like amazon
2306,Nice product Thanks amazon
2308,It is very good product
2309,nice one. small display
2310,Worth a product
2311,Product is good
2312,So nice
2313,Nice
2314,Nice product on time delivery
2315,I'm using it daily... good watch for this price
2316,Best
2317,Cute watch... Simple and nostalgic ??
2318,I mean love it
2319,My sister loved it
2320,Good
2321,Superb.
2322,So cute and stylish
2323,hih
2324,Good product....
2325,Nice watch
2326,Awesome
2327,Simply looking good
2328,Ok
2329,Ok
2330,Good
2331,Very good quality product
2333,They just love it
2334,Nicer one
2335,Vry nice....Value for money...
2336,Excellent
2337,Product quality is good
2338,Good product..Worth for price
2339,Best product but sonata and fashionable too.
2340,Awesome
2341,Value for money
2342,Good
2344,Lovely. Perfect for students.
2345,It is good for teenagers
2347,Goood product
2348,Nice product
2349,Beautiful product...
2350,Very nice
2351,Well
2352,Nycc
2353,Nice
2355,good
2356,I like more
2357,Awesome....
2359,Nyc
2360,Satisfied with rate and quality
2362,Nice watch for school girls..
2363,Good
2365,It's nice for kids
2366,Look good
2367,Very nice
2368,Very nice watch
2370,Asom watch
2373,Good
2374,Good product ??
2375,Value for money
2376,Superb quality
2377,It's very good
2378,It's very nice
2379,Nice one
2380,Good one
2382,Very nice product....I love it
2384,Product was good
2385,Overall good
2386,good product
2387,Good
2388,Good
2392,Good
2393,Nice
2394,Nice
2395,Good
2396,delivered before the estimated date.it is very nice watch.
2397,Good
2398,Super watch
2400,Good
2402,Nice
2406,Very good
2407,superrrrr
2408,All good.
2410,Its beautiful
2411,Worth it
2413,I got it nice watch really so simple and cheap
2415,Nice
2416,It's nice
2417,great
2418,Style
2419,Good
2420,Good
2421,Like
2422,Like
2423,Good
2424,Good
2425,Good
2426,Nice
2427,Nise
2428,Nice one.....
2429,It is nyc
2431,No
2432,??
2433,Cool watch!
2435,Simply awesome.. :D
2436,Good watch. Trendy and lovable.
2437,Nice product....
2439,Nice watch
2440,Cool watch I like it ...
2441,GOOD
2442,Super
2443,Excellent
2447,Good product and faster delivery
2449,Good product
2452,Very nice product.
2453,very good product
2454,my revew is 4*
2456,It's good I like that colour
2457,Very nice product.
2458,i love color and its wt as I have orderd
2459,smart
2460,Gifted this watch for my friend...nice watch...colour is good
2461,Good looking watch
2462,Good product
2463,Super
2464,Nice looking watch.
2467,Good product
2468,i like this sonata watch..It is good looking and nice and the colour of this sonata watch was also good.
2470,Price Worthy
2471,Nic watch
2472,Very nice
2474,Its beautiful
2476,Best product of sonata
2477,Awsm
2479,Good
2480,nice watch.....
2481,Good
2482,NIce
2484,Very beautiful watch
2485,super
2487,good one as compare to cost . nice.
2488,It is really amazing...
2489,Vry vry nice product
2491,nice
2494,its very goodi love it.........................thanks amazon
2495,Nice design
2498,Fast Delivery from the seller loved it.
2502,Good wsrch value for money
2503,good
2504,it looks small when compared to the image
2505,good
2506,Better for given money
2507,quality so good. thx
2508,it is very good product
2510,it's very nice
2512,very good watch
2513,Trendy style
2516,Very light weight and casual watch for daily use. It was much thin and a little smaller than I assumed it to be. But was perfect to wear. The rate is little high compared to the product.
2518,Delivery of the watch was on time.The watch is elegant and value for money.
2519,Well this was my first personal shopping online. And yeah it met my expectation :)
2520,Nice watch for daily use? water resistant also. just one thing annoying Color is a bit faded on original piece than appears on line.
2521,awsome product
2522,Great watch in Rs 500. Looking wise and quality is good.
2523,I am so happy with spend my money in this watch. Excellent performce good product.thanks amazon.
2524,GOOD
2526,good one
2527,nic 1
2528,Very trendy watch it looks so good I Like it
2530,Nice product
2532,Vey nice product.. same as shown in pic.
2533,Nice
2534,Good
2535,nice product.
2536,Original product
2538,Its is really very flexible product wtih smooth belt which doesnt feel very heavy to our hand and good services by amazon in time the product really worths its price...
2540,Nice watch for grls not for women..Water proof and very comfortable but price is bit high.. Overall good product.
2541,Nice look but size is too small
2543,Lovely gift for my daughter. Good watch and she is loving it.
2548,Ok product
2550,I trust amazonWatch is good qualityPaytm waste amazon best
2551,NICE PRODUCT
2552,Good product worth for the money given
2553,good looks.
2554,super
2555,Very fine
2556,I bought this watch for my sister. This is rakshabandhan gift for my sister. This watch is really nice and amazing. It looks great nd simply. And thnx Amazon for lovely experience.
2557,Really a Nice product.. I gifted to my sister.. She loved it... Thanks to amazon for quick delivery..
2559,Bought it for my neice birthday!
2560,Good
2561,Nice
2562,Value for money and very light weight
2564,Nice
2565,It's good
2566,Value for money
2567,Gud choice
2568,Excellent
2569,Nice
2571,I like it
2574,Good
2579,Its amazing.i love it. recieved today only.
2580,This watch with super classy looks goes well with western as well as Indo-western outfits.The dial quality is awesome which makes it look expensive. Worth every penny.
2583,It's totally similar to as it was being shown in the picture.Totally worth the money.Plus comes with an extra battery.Go grab it!
2584,
2585,Looks branded and stylish4 stars as not sure about the quality and life of this watchValue of money
2586,Well this is my first order on watches n when I got the delivery i was glad to see that its really good jus like I had expected ??
2589,It is a really pretty n classy watch... Will go on any outfit!! ??
2591,Very Good watch. Am amazed that it is so cheap. Can beat any branded watch hollow with its looks.
2593,As expected and as described.Good looking and clasyy dial increases its attraction.Very happy with the product.Worth for the price.Great delivery by the Amazon.
2596,The watch is fantabulous
2597,Really it looks awesome...Very beautiful...it suits me ????... it got an extra battery and 1 year warranty ??
2600,It's amazing and at this price it's seriously the best but ya two of its dial don't work they are just are show otherwise great
2601,Love this watch.iwas confused after the reviews of the people it's really a nice watch .working very well suggest to go for it?
2603,Looks a slightly different from the images. That's a bad point. But you 'll still love the watch cause it is simply amazing. Worth buying.
2605,Replaced the watch as it was not working. The secend one was good. Looks a bit masculine but the dial is just lovely.
2606,Its nice and value of money
2607,Looking cool and stylish
2608,Grateeeeeeee watch
2609,Worth the price
2612,Nice watch has been working well
2613,i thought the belt would be off white but it is whitish. diel is nice. good product.
2616,Nice quality product
2617,Good at that price . But it looks some low quality . Overall the product is nice .
2619,Good watch
2624,It is very awesome product but it is not for those women's who are black
2628,Very nice....exact same as it is showing in pic....I am using it for last 10 months and it's really worthy....
2630,Very nice quality n good looking product ..It is sooo pretty n loved it ...
2631,Giod
2632,It's very beautiful ????
2633,Too good for this price. Many of my friends liked it.
2634,Nice
2635,Nice product in this rateMy opinion is if u like this product dont hesitate just place ur order good qualified strap and dial so no fear of wastage of money
2641,the leather quality is not so good but the dial is really pretty!!
2645,Nice
2647,Good looking watch
2653,Wife just loved it
2654,fine in this price
2655,This color is best n looks like fastrack watch
2656,Best
2657,Good
2658,Excellent.
2659,Nice watch I gifted for my friend
2664,Watch be like 2000rs best product
2666,Decent look and color.Value for money. I have gifted this to my sister.Good for budget gifting.
2667,Very good
2668,Excellent look amazing watch but don't know how many days it works product is good. Satisfied
2672,Classy casual looking watch at cheap rate.Very good product.
2675,Happy totally
2676,Value for money.
2678,Its been quite a few months and the watch is really good..Hope stays well in future...
2679,Similar to that in the image shown. Good one. Not working when delivered. We have to insert a new battery. Worth to this price
2680,Good
2687,Awesome ??????
2690,Very good
2694,Good
2698,It is really amazing ??
2699,Nice. Working. They send a spare baytery also. Worth buying
2700,Like
2702,Good watch. Has got a classy look
2704,Nice product
2706,looks beautiful ....thanks Amazon
2707,Super watch thanking to flipcart
2709,Good & stylish watch....Liked it??
2711,I bought it for my daughter and she is happy with it. Good product for the price.
2712,Its dial is very nice but the belt quality is not so good
2717,Nice watch
2720,Weight
2721,It's awsm watch.. Comfortable for wearing it.. I love it geneva platinum.. ??????
2724,Patta mota hai bus!
2725,Lovely watch
2726,Good
2727,Good
2729,Very stylish and smart
2731,A good watch worth for money
2732,Like it
2733,Nice packing. . Good
2734,look very nice....and worthy for money....most prefered one ....
2736,Gud
2738,Big in size
2740,Cool watch worth money buy nice dial.
2741,Lovely watch...low price..good product
2743,Nice watch comes the Same product as seen . Comes early as expected
2744,Value for money..good looking..
2746,The dial is very simple and classy .A must buy for female students!
2748,Very well and well maintained hand watch perfect for man any way
2749,Good
2750,Delicate but good enough if you take good care of it.
2752,It's really nice watch worth it
2753,Nice watch it colour are so shine so a girl loves it so
2754,Good but the quality of the strap is not good
2755,Awesome product and better quality.
2756,Nice watch
2757,Nice
2758,Its money worthy...nice one
2759,This is the best watch I have ever had
2760,Good product
2761,Great packing and good quality
2763,It's a nice watch
2764,It's so gud...but color is some differ...dial is so big ...simply superb watch
2765,Itsa gud Brand..luv to wear..not bad..
2766,Looking good.
2770,It's color got removed
2771,Vera level with full of money
2772,It's an awesome watch it was just fantastic love with it
2773,Same as shown in pictureFully satisfied
2778,Nice product
2781,Superb watch same as expected. Tq so much Amazon
2782,Cool..but not so durable
2784,Nice product and nice delivery but delivery charges are too much
2785,Full paisa vasul
2786,Good but first it was broken I ordered it again
2787,Most perfect
2788,I just loved it
2789,Nice and more reliable but not durable
2790,This watch is so cool light wieght. Amazing Nice watch
2791,Awesome watch as my wife expect
2793,Watch is too good.plz buy it
2794,Very good product nice for mens and womens
2796,its really nic
2797,Good quality and worth for it....
2798,awesome...
2801,Worth for pricing
2803,nice product i loved it
2804,Awesome product :)
2805,Watch is good
2806,The product is gud as expected
2807,Its amazing. I loved d watch. Thank you amazon.
2810,That's good...????
2812,strip is not good.
2813,It looks great.
2814,Good looking
2816,Nice
2817,The product quality is very good
2818,Like
2819,good
2820,Good but the strap is cheap quality
2821,Very nice.. my sister is very happy
2825,Amazing product ??
2826,I like it.
2827,It's good to shop... I lyk it....
2829,Totally good ....worth for money
2830,Amazing watch! Love it ?
2831,Loved it... looked so ok cute
2833,Nothing
2834,Good it worth dial is little big but nice
2836,Product was gud bt leather quality is ok
2839,Achchi h
2840,Looking very smart.. I like it ??
2842,Nice pdut lk it ????
2843,It is rich looking..stap quality is little low
2844,Looks good as shown in pic.
2845,nice producti love it
2846,This watch looks very classic and smart...... I am in love with this one ??
2848,Satisfied with the product
2850,Good product
2851,Nice but expensive.
2855,Awsm sme as shown
2856,Nice One
2858,This is too good
2859,yes nice
2860,Its nice
2862,This product is very nice vry happy thnku amazon
2864,Gud purchase and nice package
2868,good
2870,Nice product
2874,Nice
2875,Gorgeous. Very attractive. Awesome product.
2877,Good
2881,Nice product. I like it
2882,My sister loved it
2883,Attractive
2884,super love it
2885,Superb
2886,Good
2887,Long atay
2888,Good one
2890,Value for money.
2891,nice one
2892,I like this product..
2894,Amazing product
2896,Value for money
2898,I love it ????
2900,Nice watch..worth it..well packed and send..keep it up olive
2901,the watch was really awesome
2903,amazing product. value for money
2904,Superb watch
2905,Good
2907,Superb watchI like it so much
2912,Nice
2913,
2914,It's good as expected
2915,Really good ! Buy worthy !!
2916,nice watch...
2918,Worth
2920,Naic
2924,Good product
2925,AWESOME WATCH !!!! loved it
2926,Good product
2929,Looks good. Time only will tell whether it is for money
2930,Nice product
2931,Nice
2933,Awesome
2936,Nice
2938,Excellent
2941,Very good
2943,Good product
2944,Awsm watch...Just love it..
2945,Good quality
2946,Really nice
2950,good
2951,Good
2953,
2955,awesome watch nice looking
2957,gud quality i like it
2959,It's really gud
2960,It's look ama
2963,good
2966,It's a good one !!
2967,Awesome Product!!!
2968,Awesome pc
2969,Nice product
2970,Supper
2972,Amazing watch?? luv it
2973,Good looking and nice!!
2974,Luvd it... Worth the price!!!??????
2975,Loved this product .. worthfull for rate. Lightweight product. Amazon fulfils customer desires. Came with extra battery
2976,I am using it for 7 months its very good for the price
2977,Dial is slightly bigger than I had thought. Only with time I can know if its a good product. It looks pretty good as of now
2979,Product is perfect. Looks very classy and will go with both ethnic and western
2980,Good like it.
2984,Immediate delivery. Awesome packing. Looks rich & branded. Good for this price!
2986,Amazing product must try also suitable for school and ps it came with a warranty and an extra cellMust try
2987,Super cool product.. worth buying
2989,time delivery and watch also superb ...itz exactly same compared to wat shown in amazon site......feeling happy....and worth for money ...superb ..thank you amazon
2992,Product is Good......but the strap is too delicate.
2994,Its been 2 months now.. its working well.. nice product.! ??
2996,It's exellent when I saw I imaged whether it will suit to my hand or no and finally how imaged the watch .thank you Geneva for such a beautiful watch????????????????????
2997,Very nice product. As per expected.
3000,The product is good with regards to its price.Better to gift someone.
3005,Good item in low price
3006,Good
3007,Little big size but good product!
3008,This is a nice watch. The dail is very pretty and its very light weight also. It looks like an expensive branded watch. Only problem i had was that the buckle is silvery whereas dial is in copper. All in all money well spent.
3011,It's awesome loved it??
3012,In real sense its unisex watch and it really mean it on amazon its for women but on other sites its unisex anyone can go for it and its not that casual it should be paired with ethnics... and ofcourse assume correctly about the quality of the watch according to its priceSo Be Logical...
3013,It was ausom as expected.. And I like it more than its picture..
3014,This watch looks decent on hands and is a good one for this price. If u like wearing watches matching ur outfit then this watch is pocket friendly.
3015,best product purchased at Rs.220 value for money
3018,It's amazing watch beautiful The delivery is soo fast good. Good packing Of The watch for women's its very good
3021,Good
3022,Its AMAZING AMAZING AMAZINGBEAUTIFUL ?watch love it???? ????
3023,Good looks.
3024,Good Quality in this Range.
3025,It's such a brilliant product. The watch is much more beautiful as it is looks in the picture
3028,Super
3030,It's light weight and good looking.
3032,This watch is very good thanks to Amazon..
3033,Nice product
3034,Very nice product
3035,Also good for boys
3036,
3038,For 299 bucks it is a very good watch.. 4 Stars..
3039,Good
3040,Nice
3043,Nice watch!!!!!
3044,The watch is Awsm
3047,Belt quality not good
3051,ok
3055,Product colour was slightly different from pic...Look of this watch is damn good for this price..Box provided for watch was good enough to protect the watch...Overall My rating for this watch at this price range is 3.5/5..Thanks to seller and amazon for on time delivery.
3056,Since 6 month I am using this watch superb no complaint..its too fancy.love it..
3058,Really good and awesome
3059,nice watchi gifted it to my mom she loves it that means 5 stars for this watch
3063,Nice watch
3064,Super.....Fantastic.....Excellent Product.....I love this product.......
3067,Dial is excellent but strips r not so ....Any how product is satisfied....
3068,Dial thickness is bigger than expected. Good product.
3072,I gift it to my girlfriend. Watch is beautiful packing is good . I like it . In reasonable price product is awesome. She's like it .
3074,Very good gift item within budget.
3076,it looks very pretty
3077,Quality is good and original i m happy with amazon
3080,Little bit colour difference but very good in quality and looks quite cute because of its purple dial
3084,Nys watch
3085,Watch is really good and lovely... I really like it....it was in my budget with branded look...
3086,Vry happy to got this.
3089,Awesome & fabulous.As in the pic.
3090,Yup. Love it.
3092,Nice
3093,Beautiful watchGood productBest of price
3094,Very nice
3096,Very good watch
3097,Superbe
3099,Nice watch
3101,Looking very nice
3102,Good
3106,moneys worth
3107,As expected
3108,It is perfect as shown in picture...
3110,Nice product..thnks amazon..??
3113,Very nice watch ..resnabul price
3114,Good
3115,Good product
3117,Good quality
3119,Excellent watch worth the price
3120,I loved the product. Thanks to Amazon
3122,My Wife like its very nice product.
3123,????
3126,Nice
3127,Awesome product
3128,Price worth
3129,superb......
3130,Nice look
3131,I love this watchIts nice
3132,So nice
3133,Bhut aacha h ye watch
3134,Good product
3135,Almost good
3137,Good product at low cost!!
3139,Nic lookg and value for money
3140,Nice one
3142,Awesome
3143,Nice product
3146,I like the product
3147,Good product as per price
3148,Very nice
3150,Look like good
3151,nice
3152,OK ok
3154,Looking good
3155,Nice product
3156,Super watch and Brand
3157,Beautiful watch....
3158,Liked it
3160,Beautiful watch
3162,nice &stylish product
3168,Good
3169,Nice
3170,Good
3171,Good
3172,Satisfactory
3173,gud
3174,Good
3175,Nice
3176,Product is very good
3177,It's very nice
3179,Nothing
3181,Nice.
3182,Awesome ??
3183,Super
3185,It's looking very good
3186,Good product
3187,This is nice
3188,NYC watch with reasonable price
3189,Superb I liked it...
3190,Nice one. Worth Buying..
3191,nice watch
3193,Nice look
3194,Very beautiful watch.
